EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
10134551,REAL CO., ,4/20/1982,1035,Hail,1.75, ,0,0,1000,0,TX,CST, , ,C,385,ATA,0,0, ,0,0,0, ,0, , ,29.63,-99.73, , ,146
10134552,BANDERA CO., ,4/20/1982,1055,Hail,1.75, ,0,0,10000,0,TX,CST, , ,C,19,ATA,0,0, ,0,0,0, ,0, , ,29.75,-99.38, , ,147
10134553,GILLESPIE CO., ,4/20/1982,1100,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,171,RY,0,0, ,0,0,0, ,0, , ,30.38,-98.87, , ,148
10134554,GILLESPIE CO., ,4/20/1982,1110,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,171,ATA,0,0, ,0,0,0, ,0, , ,30.3,-99.22, , ,149
10131061,BANDERA CO., ,4/20/1982,1145,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,19,MT,0,0, ,0,0,0, ,0, , ,29.8,-99.25, , ,150
10131062,BLANCO CO., ,4/20/1982,1200,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,31,ATA,0,0, ,0,0,0, ,0, , ,30.27,-98.38, , ,151
10131063,BLANCO CO., ,4/20/1982,1215,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,31, ,0,0, ,4,30,0, ,0, , ,30.32,-98.53,30.33,-98.47,152
10131064,WILLIAMSON CO., ,4/20/1982,1230,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,491, ,0,0, ,0.1,20,0, ,0, , ,30.52,-97.8, , ,153
10131314,VAL VERDE CO., ,5/5/1982,1845,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.15,-101.12, , ,154
10131315,VAL VERDE CO., ,5/5/1982,1845,Thunderstorm Wind,61, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.15,-101.12, , ,155
10131316,VAL VERDE CO., ,5/5/1982,1900,Thunderstorm Wind,61, ,0,0,0,0,TX,CST, , ,C,465, ,0,0, ,0,0,0, ,0, , ,29.97,-101.22, , ,156
10131317,EDWARDS CO., ,5/5/1982,1930,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,137,ATA,0,0, ,0,0,0, ,0, , ,29.92,-100.32, , ,157
10131318,VAL VERDE CO., ,5/5/1982,2025,Tornado,0,F1,0,0,25000,0,TX,CST, , ,C,465, ,0,0, ,0.1,20,0, ,0, , ,29.37,-100.9, , ,158
10131319,VAL VERDE CO., ,5/5/1982,2025,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,159
10131320,KINNEY CO., ,5/5/1982,2040,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,271,ATA,0,0, ,0,0,0, ,0, , ,29.33,-100.47, , ,160
10131321,MAVERICK CO., ,5/5/1982,2105,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,323,ATA,0,0, ,0,0,0, ,0, , ,28.7,-100.32, , ,161
10131322,MAVERICK CO., ,5/5/1982,2110,Hail,1, ,0,0,0,0,TX,CST, , ,C,323,ATA,0,0, ,0,0,0, ,0, , ,28.72,-100.5, , ,162
10131323,KINNEY CO., ,5/5/1982,2110,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,271,ATA,0,0, ,0,0,0, ,0, , ,29.33,-100.47, , ,163
10131325,BEXAR CO., ,5/6/1982,30,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29,ATA,0,0, ,0,0,0, ,0, , ,29.42,-98.5, , ,164
10131326,MEDINA CO., ,5/6/1982,30,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,325,ATA,0,0, ,0,0,0, ,0, , ,29.18,-98.87, , ,165
10131328,GUADALUPE CO., ,5/6/1982,145,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.57,-97.97, , ,166
10131327,WILSON CO., ,5/6/1982,145,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,493,ATA,0,0, ,0,0,0, ,0, , ,29.13,-98.17, , ,167
10131330,GUADALUPE CO., ,5/6/1982,145,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.65,-97.82, , ,168
10131329,GUADALUPE CO., ,5/6/1982,145,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.47,-98.1, , ,169
10131331,WILSON CO., ,5/6/1982,155,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,493,ATA,0,0, ,0,0,0, ,0, , ,29.35,-98.12, , ,170
10131332,GONZALES CO., ,5/6/1982,315,Tornado,0,F1,0,0,2500000,0,TX,CST, , ,C,177, ,0,0, ,7,40,0, ,0, , ,29.4,-97.75,29.42,-97.65,171
10127745,MEDINA CO., ,5/9/1982,2018,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,325,ATA,0,0, ,0,0,0, ,0, , ,35.2,-101.82, , ,172
10127971,VAL VERDE CO., ,5/11/1982,1730,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.9,-101.18, , ,173
10127974,VAL VERDE CO., ,5/11/1982,1820,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.68,-101.17, , ,174
10127975,VAL VERDE CO., ,5/11/1982,1845,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.37,-100.78, , ,175
10127976,VAL VERDE CO., ,5/11/1982,1845,Thunderstorm Wind,56, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.37,-100.78, , ,176
10127978,VAL VERDE CO., ,5/11/1982,1855,Tornado,0,F1,0,0,250000,0,TX,CST, , ,C,465, ,0,0, ,3,60,0, ,0, , ,29.4,-100.78,29.38,-100.7,177
10127980,KINNEY CO., ,5/11/1982,1900,Tornado,0,F1,0,0,250000,0,TX,CST, , ,C,271, ,0,0, ,16,60,0, ,0, , ,29.38,-100.7,29.35,-100.42,178
10127983,EDWARDS CO., ,5/11/1982,1900,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,137,ATA,0,0, ,0,0,0, ,0, , ,29.92,-100.32, , ,179
10127984,KINNEY CO., ,5/11/1982,1910,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,271,ATA,0,0, ,0,0,0, ,0, , ,29.33,-100.47, , ,180
10127986,VAL VERDE CO., ,5/11/1982,1915,Thunderstorm Wind,63, ,0,0,0,0,TX,CST, , ,C,465, ,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,181
10127987,KINNEY CO., ,5/11/1982,1930,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,271, ,0,0, ,0,0,0, ,0, , ,29.32,-100.42, , ,182
10127997,UVALDE CO., ,5/11/1982,2120,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.32,-99.78, , ,183
10127998,UVALDE CO., ,5/11/1982,2200,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.22,-99.8, , ,184
10127999,UVALDE CO., ,5/11/1982,2200,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.22,-99.8, , ,185
10128000,UVALDE CO., ,5/11/1982,2210,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.32,-99.47, , ,186
10128001,UVALDE CO., ,5/11/1982,2210,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.32,-99.47, , ,187
10128002,UVALDE CO., ,5/11/1982,2220,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.3,-99.63, , ,188
10128003,MEDINA CO., ,5/11/1982,2240,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,325,ATA,0,0, ,0,0,0, ,0, , ,29.32,-99.13, , ,189
10128004,TRAVIS CO., ,5/12/1982,0,Thunderstorm Wind,70, ,0,0,0,0,TX,CST, , ,C,453, ,0,0, ,0,0,0, ,0, , ,30.43,-98.03, , ,190
10128005,TRAVIS CO., ,5/12/1982,15,Thunderstorm Wind,65, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.43,-98.03, , ,191
10128006,TRAVIS CO., ,5/12/1982,25,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,192
10128007,WILLIAMSON CO., ,5/12/1982,30,Thunderstorm Wind,65, ,0,0,0,0,TX,CST, , ,C,491,ATA,0,0, ,0,0,0, ,0, , ,30.5,-97.82, , ,193
10128008,TRAVIS CO., ,5/12/1982,35,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.43,-98.03, , ,194
10128009,WILLIAMSON CO., ,5/12/1982,40,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,491,ATA,0,0, ,0,0,0, ,0, , ,30.5,-97.68, , ,195
10128010,TRAVIS CO., ,5/12/1982,45,Thunderstorm Wind,67, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,196
10128011,BEXAR CO., ,5/12/1982,45,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,29,ATA,0,0, ,0,0,0, ,0, , ,29.45,-98.53, , ,197
10128012,WILLIAMSON CO., ,5/12/1982,50,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,491,ATA,0,0, ,0,0,0, ,0, , ,30.57,-97.42, , ,198
10128013,TRAVIS CO., ,5/12/1982,55,Thunderstorm Wind,65, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,199
10128014,WILLIAMSON CO., ,5/12/1982,100,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,491,ATA,0,0, ,0,0,0, ,0, , ,30.63,-97.67, , ,200
10128015,WILLIAMSON CO., ,5/12/1982,129,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,491, ,0,0, ,0,0,0, ,0, , ,30.5,-97.82, , ,201
10129102,VAL VERDE CO., ,5/12/1982,1650,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,465, ,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,202
10129103,VAL VERDE CO., ,5/12/1982,1650,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.9,-101.18, , ,203
10129106,VAL VERDE CO., ,5/12/1982,1700,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.9,-101.18, , ,204
10129105,VAL VERDE CO., ,5/12/1982,1700,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.9,-101.18, , ,205
10129112,VAL VERDE CO., ,5/12/1982,1730,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,206
10129113,VAL VERDE CO., ,5/12/1982,1730,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.37,-100.9, , ,207
10129123,VAL VERDE CO., ,5/12/1982,1810,Tornado,0,F2,0,2,2500000,0,TX,CST, , ,C,465, ,0,0, ,19,120,0, ,0, , ,29.65,-101.17,29.47,-100.88,208
10129124,VAL VERDE CO., ,5/12/1982,1810,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.68,-101.17, , ,209
10129126,VAL VERDE CO., ,5/12/1982,1815,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465, ,0,0, ,0,0,0, ,0, , ,29.78,-101.1, , ,210
10129129,VAL VERDE CO., ,5/12/1982,1850,Tornado,0,F2,0,0,250000,0,TX,CST, , ,C,465, ,0,0, ,5,80,0, ,0, , ,29.37,-100.92,29.37,-100.8,211
10129132,VAL VERDE CO., ,5/12/1982,1910,Tornado,0,F1,0,0,250000,0,TX,CST, , ,C,465, ,0,0, ,3,50,0, ,0, , ,29.37,-100.92,29.37,-100.85,212
10129139,VAL VERDE CO., ,5/12/1982,1955,Tornado,0,F1,0,0,30,0,TX,CST, , ,C,465, ,0,0, ,1.5,40,0, ,0, , ,29.53,-100.78, , ,213
10129141,VAL VERDE CO., ,5/12/1982,2000,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.18,-101.55, , ,214
10129142,VAL VERDE CO., ,5/12/1982,2000,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.18,-101.55, , ,215
10129144,VAL VERDE CO., ,5/12/1982,2010,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.15,-101.12, , ,216
10129145,VAL VERDE CO., ,5/12/1982,2010,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.15,-101.12, , ,217
10129146,VAL VERDE CO., ,5/12/1982,2020,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.37,-100.78, , ,218
10129147,KINNEY CO., ,5/12/1982,2030,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,271, ,0,0, ,0,0,0, ,0, , ,29.32,-100.42, , ,219
10130219,TRAVIS CO., ,5/13/1982,100,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.5,-97.9, , ,220
10130220,BASTROP CO., ,5/13/1982,215,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,21,ATA,0,0, ,0,0,0, ,0, , ,30.08,-97.5, , ,221
10130221,LEE CO., ,5/13/1982,235,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,287,ATA,0,0, ,0,0,0, ,0, , ,30.18,-97.03, , ,222
10130222,GONZALES CO., ,5/13/1982,330,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,177,ATA,0,0, ,0,0,0, ,0, , ,29.5,-97.47, , ,223
10130227,COMAL CO., ,5/13/1982,700,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,91, ,0,0, ,0,0,0, ,0, , ,29.87,-98.28, , ,224
10130229,TRAVIS CO., ,5/13/1982,700,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.43,-98.03, , ,225
10130228,COMAL CO., ,5/13/1982,700,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,91,ATA,0,0, ,0,0,0, ,0, , ,29.7,-98.13, , ,226
10130230,TRAVIS CO., ,5/13/1982,710,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,227
10130231,CALDWELL CO., ,5/13/1982,725,Hail,1, ,0,0,0,0,TX,CST, , ,C,55, ,0,0, ,0,0,0, ,0, , ,29.97,-97.78, , ,228
10130233,HAYS CO., ,5/13/1982,815,Hail,1, ,0,0,0,0,TX,CST, , ,C,209,ATA,0,0, ,0,0,0, ,0, , ,30.03,-97.98, , ,229
10130236,CALDWELL CO., ,5/13/1982,815,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,55,ATA,0,0, ,0,0,0, ,0, , ,29.85,-97.6, , ,230
10130235,HAYS CO., ,5/13/1982,815,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,209,ATA,0,0, ,0,0,0, ,0, , ,30.03,-97.98, , ,231
10130234,CALDWELL CO., ,5/13/1982,815,Hail,1, ,0,0,0,0,TX,CST, , ,C,55,ATA,0,0, ,0,0,0, ,0, , ,29.85,-97.6, , ,232
10130263,MEDINA CO., ,5/16/1982,30,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,325,ATA,0,0, ,0,0,0, ,0, , ,29.32,-99.13, , ,233
10130273,BEXAR CO., ,5/16/1982,1745,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,29, ,0,0, ,0,0,0, ,0, , ,29.57,-98.5, , ,234
10130275,FRIO CO., ,5/16/1982,1825,Hail,1, ,0,0,0,0,TX,CST, , ,C,163,ATA,0,0, ,0,0,0, ,0, , ,28.67,-99.17, , ,235
10130277,BEXAR CO., ,5/16/1982,1900,Hail,1, ,0,0,0,0,TX,CST, , ,C,29,ATA,0,0, ,0,0,0, ,0, , ,29.45,-98.53, , ,236
10130278,BEXAR CO., ,5/16/1982,1900,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,29,ATA,0,0, ,0,0,0, ,0, , ,29.45,-98.53, , ,237
10130280,UVALDE CO., ,5/16/1982,2015,Hail,1, ,0,0,0,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.32,-99.78, , ,238
10130281,MAVERICK CO., ,5/16/1982,2055,Hail,1.5, ,0,0,0,0,TX,CST, , ,C,323,ATA,0,0, ,0,0,0, ,0, , ,28.72,-100.5, , ,239
10129219,MAVERICK CO., ,5/16/1982,2055,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,323,ATA,0,0, ,0,0,0, ,0, , ,28.72,-100.5, , ,240
10129489,VAL VERDE CO., ,5/28/1982,105,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.93,-101.73, , ,241
10130578,VAL VERDE CO., ,6/12/1982,550,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,29.57,-101.05, , ,242
10128345,VAL VERDE CO., ,6/19/1982,1615,Hail,0.75, ,0,0,1000,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.15,-101.12, , ,243
10128346,VAL VERDE CO., ,6/19/1982,1615,Thunderstorm Wind,0, ,0,0,100,0,TX,CST, , ,C,465,ATA,0,0, ,0,0,0, ,0, , ,30.15,-101.12, , ,244
10128347,DIMMIT CO., ,6/19/1982,2330,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,127, ,0,0, ,0,0,0, ,0, , ,28.52,-99.85, , ,245
10128355,LEE CO., ,6/21/1982,2100,Thunderstorm Wind,52, ,0,0,100000,0,TX,CST, , ,C,287,ATA,0,0, ,0,0,0, ,0, , ,30.18,-96.93, , ,246
10128367,GILLESPIE CO., ,6/22/1982,1700,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,171,RY,0,0, ,0,0,0, ,0, , ,30.28,-98.87, , ,254
10128359,LLANO CO., ,6/22/1982,1515,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,299,ATA,0,0, ,0,0,0, ,0, , ,30.88,-98.47, , ,247
10128360,BURNET CO., ,6/22/1982,1545,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,53,ATA,0,0, ,0,0,0, ,0, , ,30.53,-98.15, , ,248
10128361,LLANO CO., ,6/22/1982,1555,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,299,NP,0,0, ,0,0,0, ,0, , ,30.68,-98.72, , ,249
10128362,GILLESPIE CO., ,6/22/1982,1600,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,171,ATA,0,0, ,0,0,0, ,0, , ,30.28,-98.87, , ,250
10128364,TRAVIS CO., ,6/22/1982,1630,Thunderstorm Wind,0, ,0,0,100000,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,251
10128365,TRAVIS CO., ,6/22/1982,1630,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,ATA,0,0, ,0,0,0, ,0, , ,30.4,-97.92, , ,252
10128368,HAYS CO., ,6/22/1982,1700,Thunderstorm Wind,0, ,0,0,100,0,TX,CST, , ,C,209,ATA,0,0, ,0,0,0, ,0, , ,29.9,-97.9, , ,255
10128369,TRAVIS CO., ,6/22/1982,1739,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,RY,0,0, ,0,0,0, ,0, , ,30.38,-97.88, , ,256
10128370,TRAVIS CO., ,6/22/1982,1747,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,T,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,257
10128366,TRAVIS CO., ,6/22/1982,1650,Tornado,0,F0,0,0,30,0,TX,CST, , ,C,453, ,0,0, ,1,27,0, ,0, , ,30.12,-97.93, , ,253
10131740,BURNET CO., ,6/26/1982,2030,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,53,NG,0,0, ,0,0,0, ,0, , ,30.82,-98.4, , ,258
10131741,WILLIAMSON CO., ,6/26/1982,2135,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,491,T,0,0, ,0,0,0, ,0, , ,30.72,-97.43, , ,259
10131742,WILLIAMSON CO., ,6/26/1982,2145,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,491,ATA,0,0, ,0,0,0, ,0, , ,30.53,-97.55, , ,260
10131743,TRAVIS CO., ,6/26/1982,2200,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,T,0,0, ,0,0,0, ,0, , ,30.35,-97.75, , ,261
10131744,WILLIAMSON CO., ,6/26/1982,2200,Thunderstorm Wind,70, ,0,0,0,0,TX,CST, , ,C,491,T,0,0, ,0,0,0, ,0, , ,30.63,-97.67, , ,262
10131745,WILLIAMSON CO., ,6/26/1982,2250,Thunderstorm Wind,90, ,0,0,0,0,TX,CST, , ,C,491,NG,0,0, ,0,0,0, ,0, , ,30.57,-97.45, , ,263
10131759,GUADALUPE CO., ,6/30/1982,1500,Thunderstorm Wind,0, ,0,0,50000,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.47,-98.1, , ,264
10131760,GUADALUPE CO., ,6/30/1982,1515,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.58,-98.05, , ,265
10131761,GUADALUPE CO., ,6/30/1982,1520,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.65,-97.82, , ,266
10131762,GUADALUPE CO., ,6/30/1982,1535,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.57,-97.97, , ,267
10131763,GUADALUPE CO., ,6/30/1982,1600,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,187,ATA,0,0, ,0,0,0, ,0, , ,29.78,-97.83, , ,268
,GUADALUPE CO.,,6/30/1982,1600,Lightning,0,,0,0,1000,0,TX,CST,,,,,,,,,,,,,,,,,,,,
10131766,UVALDE CO., ,7/4/1982,2100,Thunderstorm Wind,0, ,0,0,500000,0,TX,CST, , ,C,463,ATA,0,0, ,0,0,0, ,0, , ,29.32,-99.78, , ,269
10144596,BASTROP CO., ,8/17/1982,1930,Thunderstorm Wind,0, ,0,0,1000,0,TX,CST, , ,C,21,ATA,0,0, ,0,0,0, ,0, , ,30,-97.17, , ,270
10144601,BEXAR CO., ,9/2/1982,1602,Thunderstorm Wind,53, ,0,0,0,0,TX,CST, , ,C,29,S,0,0, ,0,0,0, ,0, , ,29.53,-98.47, , ,271
10144606,KENDALL CO., ,9/15/1982,1530,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,259,AT,0,0, ,0,0,0, ,0, , ,29.97,-98.73, , ,272
10144608,ATASCOSA CO., ,9/15/1982,1600,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,13,AT,0,0, ,0,0,0, ,0, , ,28.92,-98.53, , ,273
10144615,DE WITT CO., ,11/2/1982,1800,Hail,1.75, ,0,0,100000,0,TX,CST, , ,C,123,R,0,0, ,0,0,0, ,0, , ,29.1,-97.28, , ,274
10144616,DE WITT CO., ,11/2/1982,1815,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,123,AT,0,0, ,0,0,0, ,0, , ,29.1,-97.28, , ,275
10144617,DE WITT CO., ,11/2/1982,1815,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,123,AT,0,0, ,0,0,0, ,0, , ,29.1,-97.28, , ,276
10141184,WILLIAMSON CO., ,2/9/1983,840,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,491,NG,0,0, ,0,0,0, ,0, , ,30.5,-97.82, , ,277
10141185,TRAVIS CO., ,2/9/1983,906,Hail,0.75, ,0,0,10000,0,TX,CST, , ,C,453,AT,0,0, ,0,0,0, ,0, , ,30.32,-97.75, , ,278
10141187,TRAVIS CO., ,2/9/1983,910,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,453,AT,0,0, ,0,0,0, ,0, , ,30.28,-97.75, , ,279
10141186,WILLIAMSON CO., ,2/9/1983,910,Thunderstorm Wind,52, ,0,0,0,0,TX,CST, , ,C,491,T,0,0, ,0,0,0, ,0, , ,30.58,-97.85, , ,280
10141188,TRAVIS CO., ,2/9/1983,919,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,453, ,0,0, ,0,0,0, ,0, , ,30.23,-97.63, , ,281
10141189,TRAVIS CO., ,2/9/1983,921,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,453,AT,0,0, ,0,0,0, ,0, , ,30.3,-97.7, , ,282
10141191,CALDWELL CO., ,2/9/1983,1305,Thunderstorm Wind,50, ,0,0,0,0,TX,CST, , ,C,55,S,0,0, ,0,0,0, ,0, , ,31.23,-94.73, , ,283
10141211,BLANCO CO., ,3/4/1983,400,Hail,1.75, ,0,0,0,0,TX,CST, , ,C,31,AT,0,0, ,0,0,0, ,0, , ,30,-98.4, , ,284
10141212,TRAVIS CO., ,3/4/1983,415,Hail,0.75, ,0,0,0,0,TX,CST, , ,C,453,AT,0,0, ,0,0,0, ,0, , ,30.43,-98.03, , ,285
10141213,WILLIAMSON CO., ,3/4/1983,430,Thunderstorm Wind,0, ,0,0,10000,0,TX,CST, , ,C,491,AT,0,0, ,0,0,0, ,0, , ,30.63,-97.67, , ,286
